userId,movieId,rating,timestamp
179,671,4.0,852115456
179,708,4.0,852114193
179,762,3.0,852114116
179,786,4.0,852115325
181,5,3.0,845470124
181,11,5.0,845469653
181,16,3.0,845469893
181,22,3.0,845469972
181,24,3.0,845470571
181,25,1.0,845469842
181,62,4.0,845469756
181,79,4.0,845470717
181,100,3.0,845470909
181,122,3.0,845470529
181,141,3.0,845469724
181,157,2.0,845470963
181,161,4.0,845469438
181,163,2.0,845470046
181,165,3.0,845469325
181,168,3.0,845469842
181,169,3.0,845470321
181,170,3.0,845470611
181,172,1.0,845469842
181,186,3.0,845469756
181,196,2.0,845469702
181,217,2.0,845471067
181,218,3.0,845470481
181,248,2.0,845470611
181,257,4.0,845470321
181,274,3.0,845470848
181,277,4.0,845469893
181,296,2.0,845469280
181,338,2.0,845470348
181,350,4.0,845469625
181,377,3.0,845469500
181,380,2.0,845469280
181,415,3.0,845470588
181,435,2.0,845469625
181,453,3.0,845472202
181,454,5.0,845469472
181,455,3.0,845470499
181,464,3.0,845470717
181,480,5.0,845469403
181,489,3.0,845470797
181,500,3.0,845469528
181,533,2.0,845470762
181,539,4.0,845469555
181,540,3.0,845470148
181,542,2.0,845470848
181,587,5.0,845469528
181,588,4.0,845469325
181,590,3.0,845469280
181,592,2.0,845469279
181,593,3.0,845469365
181,595,4.0,845469365
181,597,4.0,845469555
181,640,2.0,845471038
181,707,3.0,845471009
181,1073,3.0,845472188
182,14,4.0,1063289654
182,16,5.0,1054783631
182,18,5.0,1055153282
182,25,4.5,1054783186
182,69,3.0,1054784267
182,70,4.5,1077804802
182,76,3.5,1055152107
182,89,3.0,1055151186
182,100,3.0,1055153511
182,104,3.0,1055155108
182,111,4.5,1054780398
182,141,4.0,1055155137
182,153,3.5,1055150878
182,161,3.0,1054782902
182,162,3.5,1054781357
182,163,3.5,1054782168
182,165,3.0,1120879588
182,170,2.5,1054782433
182,172,3.5,1055150749
182,173,3.5,1055150640
182,176,4.5,1069633835
182,180,3.0,1126562325
182,194,4.5,1054780554
182,215,4.0,1055157049
182,223,4.5,1054784091
182,231,0.5,1055155770
182,235,4.5,1054780422
182,253,3.0,1055157668
182,288,4.5,1054783872
182,296,5.0,1054781290
182,306,4.5,1054780604
182,319,4.5,1057526383
182,345,4.5,1055151797
182,348,4.0,1055151865
182,377,2.5,1054780896
182,380,3.0,1055155099
182,431,4.5,1055153995
182,436,3.5,1055153811
182,480,3.5,1120879567
182,497,4.5,1054783081
182,509,3.5,1055157954
182,522,4.5,1054780379
182,586,3.5,1063289220
182,590,4.5,1054781599
182,592,3.5,1054781098
182,593,4.5,1054783612
182,597,3.5,1120879611
182,608,5.0,1054780385
182,714,4.5,1064782838
182,745,4.5,1077070424
182,788,2.0,1055152181
182,849,1.5,1055150798
182,866,4.0,1054783214
182,924,5.0,1054779890
182,1073,4.0,1127208740
182,1090,5.0,1054781436
182,1213,5.0,1055153970
182,1245,4.5,1054780337
182,1246,4.5,1077804786
182,1251,5.0,1063288480
182,1257,2.5,1063288647
182,1262,4.5,1077070476
182,1265,4.5,1054783243
182,1271,4.0,1055156626
182,1273,4.0,1054780639
182,1365,4.0,1075765076
182,1370,3.5,1055158327
182,1391,4.0,1054782899
182,1408,2.5,1064434920
182,1429,3.0,1057526175
182,1542,4.5,1063285996
182,1544,3.5,1055153656
182,1546,3.5,1073397357
182,1573,3.5,1054782226
182,1584,0.5,1054779865
182,1590,4.0,1055150914
182,1591,3.5,1055150795
182,1597,4.0,1055153318
182,1598,3.0,1075765119
182,1619,3.0,1054782712
182,1635,4.5,1054780575
182,1645,4.5,1055153236
182,1649,3.5,1075801066
182,1687,4.0,1054782559
182,1690,4.0,1054782452
182,1722,3.5,1054782300
182,1726,3.5,1075859227
182,1729,4.0,1054780533
182,1779,3.5,1055152056
182,1831,3.5,1055150801
182,1833,3.5,1055151073
182,1858,2.5,1055151258
182,1883,4.0,1066639587
182,1909,2.0,1075859283
182,1911,2.5,1055156295
182,1921,4.5,1054779844
182,1961,4.0,1063285692
182,2009,4.0,1054780030
182,2022,5.0,1054780519
182,2034,3.5,1075764769
182,2067,4.0,1054782626
182,2105,4.0,1064782872
182,2135,1.5,1063285520
182,2140,2.5,1054779833
182,2289,3.5,1054780469
182,2294,4.0,1054781137
182,2295,4.0,1055151632
182,2310,3.0,1055156937
182,2320,4.5,1055153468
182,2355,3.5,1054781595
182,2359,3.0,1054784175
182,2395,3.5,1054779653
182,2428,2.5,1055152138
182,2447,3.5,1055155965
182,2502,4.5,1077804819
182,2539,2.5,1055154951
182,2567,3.5,1055155267
182,2770,2.5,1055155607
182,2841,4.0,1063284555
182,2959,5.0,1054780289
182,2976,4.0,1055157691
182,2989,4.0,1057526118
182,3033,4.0,1054781770
182,3062,4.0,1054780944
182,3078,4.0,1055157614
182,3082,3.0,1057526108
182,3175,4.0,1054779846
182,3536,3.0,1055154869
182,3635,4.0,1057525948
182,3683,4.5,1054780206
182,3981,2.0,1063282502
182,4011,4.5,1054781325
182,4032,4.0,1055156169
182,4133,3.5,1055150627
182,4234,3.0,1055153640
182,4349,5.0,1054781175
182,4638,2.0,1055150956
182,4723,2.5,1063649037
182,4816,3.5,1055155784
182,4911,3.5,1054780174
182,4951,2.5,1054783014
182,4959,3.5,1075765369
182,4995,4.0,1055157215
182,5528,3.5,1055153034
182,5902,4.5,1054781154
182,6016,4.0,1054780785
182,6217,4.5,1054781520
182,6440,4.5,1054781152
182,6537,0.5,1066331257
182,6552,4.5,1063904001
182,6947,3.5,1075739258
182,6978,3.5,1075801048
182,7299,4.0,1090326714
182,8984,3.0,1120879640
186,196,4.0,1031080284
186,329,4.0,1031080176
186,364,4.0,1031079149
186,377,4.0,1031072855
186,380,4.0,1031088039
186,480,4.0,1031079589
186,500,4.0,1031073096
186,512,4.0,1031080176
186,588,5.0,1031080921
186,592,4.0,1031087870
186,593,5.0,1031073519
186,594,4.0,1031079112
186,595,5.0,1031079112
186,788,4.0,1031080305
186,905,5.0,1031073542
186,924,5.0,1031079431
186,950,4.0,1031073630
186,953,5.0,1031073630
186,1073,5.0,1031087604
186,1259,4.0,1031087825
186,1265,5.0,1031080604
186,1372,5.0,1031080088
186,1391,4.0,1031080176
186,1544,4.0,1031080284
186,1573,4.0,1031080088
186,1584,5.0,1031079788
186,1909,4.0,1031079871
186,1921,4.0,1031079906
186,1931,5.0,1031087825
186,1947,4.0,1031079149
186,2009,4.0,1031079906
186,2013,4.0,1031087983
186,2034,2.0,1031073355
186,2048,3.0,1031072107
186,2054,4.0,1031080305
186,2100,4.0,1031087641
186,2105,3.0,1031087700
186,2116,4.0,1031080005
186,2135,4.0,1031087950
186,2140,4.0,1031087604
186,2266,4.0,1031072514
186,2288,4.0,1031079589
186,2454,4.0,1031079689
186,2662,4.0,1031079628
186,3175,5.0,1031081566
186,3638,4.0,1031080064
186,4232,5.0,1031087923
186,4995,3.0,1031072742
187,16,4.0,1161849621
187,25,3.0,1161872627
187,70,4.0,1161849108
187,111,4.5,1161849811
187,223,4.5,1161849704
187,231,1.0,1161872599
187,235,4.5,1161849733
187,253,3.5,1161863909
187,288,3.0,1180734881
187,296,4.5,1161849333
187,319,4.0,1161849924
187,377,2.0,1161863867
187,380,2.0,1161863826
187,431,4.5,1161849614
187,500,1.5,1161872595
187,586,1.5,1161864097
187,590,1.0,1180300979
187,593,4.0,1161850098
187,597,1.5,1161872593
187,608,4.5,1161863840
187,745,4.0,1161849970
187,866,4.0,1161850347
187,924,4.0,1161850326
187,1265,4.5,1161864081
187,1690,4.0,1161849162
187,1729,4.0,1161849650
187,1809,5.0,1161849752
187,1921,5.0,1161849913
187,2288,4.0,1161849930
187,2502,4.5,1161849792
187,2959,3.0,1161849329
187,4011,1.5,1161864057
187,4105,4.5,1161850051
187,4967,4.5,1161849658
187,5971,3.5,1161954458
187,6440,4.0,1161850033
187,6537,2.5,1161864067
187,7445,2.0,1161850274
187,8012,4.0,1180302224
187,8874,5.0,1161849541
187,8961,4.0,1161863972
187,51540,3.0,1180300951
191,16,4.0,829759809
191,25,5.0,829759809
191,58,4.0,829759809
191,85,5.0,829759809
191,95,3.0,829759809
191,111,5.0,829759809
191,153,1.0,829760897
191,155,4.0,829760897
191,161,2.0,829760897
191,162,5.0,829760897
191,193,2.0,829760898
191,194,5.0,829760898
191,215,4.0,829760897
191,223,5.0,829760897
191,235,5.0,829760897
191,261,4.0,829760898
191,272,5.0,829760898
191,288,3.0,829760898
191,292,1.0,829760898
191,296,5.0,829760898
191,306,5.0,829760898
191,314,4.0,829760898
191,319,4.0,829760898
191,348,5.0,829760897
191,380,3.0,829760898
191,468,3.0,829760897
191,496,5.0,829760898
191,581,5.0,829759809
191,608,5.0,829759809
191,668,5.0,829759809
191,673,5.0,829760898
195,16,4.0,974705903
195,25,4.0,1008558673
195,70,4.0,979858326
195,111,2.0,994276257
195,161,4.0,974705986
195,165,2.0,974709470
195,235,5.0,974709939
195,296,5.0,974709531
195,377,4.0,974705986
195,431,4.0,974709939
195,608,5.0,974706650
195,866,4.0,974705903
195,1090,5.0,974710189
195,1213,5.0,974709608
195,1259,4.0,974706483
195,1266,5.0,974706168
195,1365,3.0,1008558696
195,1370,3.0,974709477
195,1573,3.0,974705903
195,1635,2.0,1008558673
195,1722,2.0,974706018
195,1909,3.0,974706559
195,1921,2.0,974705766
195,1958,4.0,1008559185
195,1961,4.0,974705276
195,2155,5.0,974707634
195,2268,4.0,974707845
195,2501,4.0,974706437
195,2770,4.0,1008557995
195,2771,3.0,1008557995
195,2841,4.0,974705766
195,3683,3.0,974705510
195,4723,1.0,999292981
195,4995,4.0,1012210144
198,24,4.0,1034138101
198,25,4.0,1034136139
198,58,5.0,1034137364
198,66,1.0,1034135137
198,104,3.0,1034207438
198,105,4.0,1034137243
198,172,4.0,1034138273
198,215,5.0,1034138495
198,296,5.0,1034135986
198,364,4.0,1034207302
198,480,3.0,1034135628
198,592,3.0,1034135137
198,593,4.0,1034136028
198,597,3.0,1034138959
198,608,3.0,1034137612
198,913,4.0,1034137677
198,920,5.0,1034138307
198,924,4.0,1034135489
198,1213,4.0,1034137793
198,1246,5.0,1034138519
198,1250,5.0,1034138384
198,1259,4.0,1034137711
198,1265,4.0,1034136733
198,1391,3.0,1034138117
198,1573,4.0,1034138064
198,1584,4.0,1034135578
198,1591,2.0,1034138273
198,1597,5.0,1034138875
198,1619,4.0,1034138678
198,1639,2.0,1034136119
198,1645,5.0,1034139094
198,1690,2.0,1034138225
198,1735,4.0,1034138480
198,1885,1.0,1034136153
198,1921,2.0,1034138176
198,1961,5.0,1034134690
198,2023,4.0,1034137256
198,2067,4.0,1034136733
198,2080,5.0,1034136789
198,2575,3.0,1034137826
198,2959,5.0,1034134565
198,3033,3.0,1034135217
198,4011,3.0,1034207400
198,4174,3.0,1034136139
198,4995,4.0,1034136695
199,11,4.0,940543988
199,20,2.0,1022161793
199,25,5.0,940372513
199,62,1.0,941295529
199,85,1.0,940380890
199,111,3.0,940372348
199,161,3.5,1060289068
199,223,3.0,944513494
199,296,4.0,940372462
199,345,3.0,940456728
199,377,2.0,940544026
199,380,3.0,940544360
199,440,4.0,940544320
199,492,2.0,1023654917
199,497,3.0,940372513
199,509,3.0,940544123
199,534,4.0,940544123
199,539,2.0,940381095
199,562,3.0,1087154726
199,587,2.0,1094309540
199,592,3.0,1024884741
199,593,4.0,940372348
199,597,3.0,940544622
199,608,5.0,940372304
199,698,1.0,944513522
199,913,4.5,1261363313
199,1091,1.5,1105715856
199,1213,4.0,940372592
199,1250,5.0,940380499
199,1262,5.0,1060289044
199,1265,4.0,946523712
199,1272,5.0,1095331581
199,1391,1.0,940379896
199,1584,2.0,1023654736
199,1590,2.0,955313862
199,1597,3.0,940544249
199,1635,3.0,946223222
199,1645,2.0,954193151
199,1777,3.0,946223238
199,1779,2.0,955313743
199,1909,3.0,940456648
199,1950,4.0,1057590495
199,1954,4.0,1261363367
199,1956,3.0,1023654953
199,2067,4.0,1023654764
199,2112,2.0,940372513
199,2252,3.0,940372883
199,2280,3.0,955313913
199,2289,5.0,940372265
199,2300,5.0,1023654985
199,2312,3.0,1023654708
199,2359,3.0,940381317
199,2539,4.0,940372103
199,2770,3.0,1094309616
199,3062,4.5,1060289034
199,3082,3.0,945008950
199,3175,4.0,948034556
199,3536,4.0,979418039
199,4148,1.5,1094309582
199,5902,3.5,1102252563
199,6016,4.0,1261363782
199,6552,3.0,1261363952
199,6947,3.5,1070289514
199,7445,3.5,1101742892
199,8665,3.0,1101838567
199,8874,4.5,1113625062
199,8984,3.0,1113258696
199,44555,4.0,1261363787
200,5,4.0,1229876436
200,19,3.5,1229877095
200,62,3.0,1229886642
200,104,4.5,1229887243
200,165,4.0,1229886183
200,215,1.0,1229878061
200,261,3.5,1229888190
200,296,5.0,1229886402
200,377,4.0,1229886632
200,435,4.0,1229887499
200,480,3.5,1229885895
200,500,3.0,1229886982
200,508,3.5,1229887138
200,524,3.5,1229876652
200,539,3.0,1229886921
200,586,3.0,1229886394
200,588,4.0,1229877199
200,590,3.5,1229886699
200,597,5.0,1229886223
200,708,4.0,1229887359
200,762,3.5,1229876512
200,913,4.0,1229876484
200,1073,4.0,1229886286
200,1088,4.0,1229887977
200,1213,4.0,1229886360
200,1250,4.0,1229887591
200,1259,4.0,1229886705
200,1271,4.0,1229876610
200,1391,3.5,1229887163
200,1722,4.5,1229887448
200,1777,5.0,1229887270
200,1894,1.0,1229889198
200,2011,4.0,1229877812
200,2054,3.0,1229886443
200,2067,4.0,1229889065
200,2123,0.5,1229877257
200,2395,3.5,1229887097
200,2501,4.5,1229888418
200,2502,4.0,1229886460
200,2959,5.0,1229885970
200,3082,4.0,1229888156
200,3489,3.0,1229887746
200,3638,4.0,1229889147
200,4816,5.0,1229888086
200,4995,4.0,1229878007
200,7451,4.5,1229888275
200,8665,4.0,1229878518
200,8874,4.0,1229886997
200,8961,4.0,1229885891
200,8984,2.5,1229887558
200,39183,3.5,1229878759
200,49530,4.0,1229887544
200,50601,0.5,1229878711
201,11,4.0,939227085
201,16,4.0,939227554
201,24,4.0,941211478
201,25,5.0,939227591
201,153,4.0,939226657
201,196,2.0,941211804
201,296,5.0,939833199
201,380,4.0,939810830
201,435,4.0,941212999
201,480,5.0,941211343
201,587,5.0,940350613
201,592,3.0,939226657
201,593,5.0,939832910
201,597,5.0,939226161
201,708,3.0,939801904
201,788,4.0,939227013
201,1213,4.0,939227627
201,1259,4.0,939226122
201,1378,4.0,939821323
201,1562,2.0,939226658
201,1573,4.0,941211302
201,1584,5.0,941211417
201,1639,5.0,940006866
201,1909,5.0,941211343
201,2011,5.0,939226860
201,2054,4.0,941212089
201,2080,4.0,939801727
201,2100,4.0,939820856
201,2140,4.0,941211343
201,2355,5.0,939801930
202,11,4.0,975013705
202,58,4.0,975013724
202,62,3.0,975013683
202,105,4.0,975014165
202,161,4.0,974924911
202,194,3.0,975013040
202,235,4.0,974912792
202,242,4.0,975013015
202,296,4.0,974912566
202,306,5.0,974912495
202,350,3.0,974925604
202,377,3.0,974921289
202,440,3.0,974923893
202,480,4.0,974918825
202,497,4.0,974925403
202,507,4.0,974918857
202,508,4.0,975013335
202,509,3.0,975013158
202,580,4.0,975013525
202,588,4.0,975015866
202,590,4.0,974923177
202,592,3.0,974918657
202,593,5.0,974912341
202,595,4.0,975015866
202,608,4.0,974912414
202,674,2.0,974923361
202,679,4.0,975014150
202,714,4.0,974924273
202,913,4.0,974925496
202,920,4.0,974924428
202,924,5.0,974912414
202,953,5.0,974912002
202,1090,5.0,974912698
202,1125,4.0,974924001
202,1246,4.0,975014416
202,1259,5.0,974912991
202,1262,5.0,974923127
202,1265,5.0,974923488
202,1266,5.0,974924273
202,1271,4.0,975013354
202,1272,5.0,974924405
202,1370,4.0,974918688
202,1372,3.0,974918973
202,1378,3.0,974924334
202,1391,3.0,974919042
202,1429,5.0,974918797
202,1537,4.0,974923506
202,1584,5.0,975013015
202,1586,3.0,974919155
202,1587,5.0,974919155
202,1639,4.0,974925403
202,1645,3.0,974924954
202,1722,3.0,974918973
202,1792,3.0,974919186
202,1909,4.0,974924970
202,1954,4.0,974912096
202,1957,4.0,974912846
202,1958,4.0,975015565
202,1961,4.0,974912467
202,2001,4.0,974921336
202,2011,3.0,974925156
202,2018,4.0,975015867
202,2022,3.0,975015080
202,2024,3.0,974925552
202,2100,4.0,974924087
202,2105,4.0,974923259
202,2116,3.0,974923220
202,2118,4.0,974924887
202,2133,3.0,974923318
202,2268,4.0,974913044
202,2288,4.0,974921268
202,2289,4.0,974912665
202,2355,4.0,974923872
202,2752,2.0,974925621
202,2959,5.0,975013040
202,2989,4.0,974918973
202,3060,5.0,974923827
202,3062,4.0,974918508
202,3635,4.0,974918892
202,3638,3.0,974919214
202,3682,3.0,974924312
216,104,2.0,975212514
216,364,3.0,975211782
216,497,4.0,975212597
216,588,4.0,975211749
216,594,4.0,975211749
216,595,5.0,975211713
216,616,4.0,975211831
216,671,2.0,975212699
216,707,2.0,975211620
216,905,4.0,975211972
216,913,4.0,975211546
216,921,4.0,975212308
216,927,4.0,975212335
216,928,5.0,974733351
216,951,5.0,975212004
216,955,4.0,975212199
216,1125,3.0,975212477
216,1265,4.0,975212362
216,1273,3.0,975212571
216,1282,4.0,975211713
216,1948,4.0,975212259
216,1966,2.0,975212804
216,2018,4.0,975211713
216,2289,4.0,975212199
216,2300,5.0,975212079
216,2395,5.0,975212451
216,3981,2.0,974733592
217,12,3.0,955945336
217,19,1.0,955945611
217,20,2.0,955941424
217,22,3.0,955943052
217,38,2.0,955945548
217,65,1.0,955945452
217,87,3.0,955945423
217,89,4.0,955940533
217,95,3.0,955941157
217,122,2.0,955944832
217,141,3.0,955944022
217,153,2.0,955941233
217,157,2.0,955944976
217,165,3.0,956194984
217,170,3.0,955943105
217,172,3.0,955941460
217,173,2.0,955942392
217,174,2.0,955945503
217,205,3.0,955943259
217,218,3.0,955944682
217,223,4.0,955943943
217,248,3.0,955945151
217,292,3.0,955936099
217,296,2.0,955942837
217,329,4.0,955940894
217,380,2.0,955936050
217,387,1.0,955941016
217,393,1.0,955941778
217,414,3.0,955944449
217,421,3.0,955942112
217,423,3.0,955941055
217,429,1.0,955945480
217,433,3.0,955945046
217,435,3.0,955944863
217,464,3.0,955941587
217,468,2.0,955944164
217,473,2.0,955944863
217,479,3.0,955941308
217,480,4.0,955941990
217,500,3.0,955944348
217,504,3.0,955941505
217,507,3.0,956195043
217,533,2.0,955941424
217,544,3.0,955941055
217,546,3.0,955941703
217,558,3.0,955941666
217,587,3.0,955944022
217,590,4.0,955942041
217,592,2.0,955936019
217,594,3.0,955942540
217,608,5.0,955942801
217,616,3.0,955935417
217,673,3.0,955942327
217,688,2.0,955941551
217,692,1.0,955941778
217,694,3.0,955941460
217,765,2.0,955945007
217,786,4.0,955941016
217,788,2.0,955944813
217,801,3.0,955944713
217,809,2.0,955941990
217,813,2.0,955945091
217,837,2.0,955944596
217,849,2.0,955941157
217,905,4.0,955943221
217,921,2.0,955943345
217,954,4.0,955935113
217,990,3.0,955942177
217,1018,2.0,955944568
217,1073,3.0,955942041
217,1259,3.0,955941925
217,1265,3.0,955943501
217,1359,1.0,955942294
217,1370,4.0,955940625
217,1372,3.0,955942112
217,1391,3.0,955941424
217,1429,2.0,956195043
217,1499,2.0,955941505
217,1544,3.0,955940927
217,1550,3.0,955945321
217,1551,3.0,955942392
217,1562,2.0,955942393
217,1573,2.0,955940625
217,1581,3.0,955945297
217,1586,4.0,955940793
217,1587,1.0,955940741
217,1590,2.0,955941385
217,1591,2.0,955941460
217,1597,3.0,955940793
217,1598,3.0,955943105
217,1599,3.0,956195257
217,1645,3.0,955942978
217,1646,2.0,955945091
217,1667,2.0,955940793
217,1677,2.0,955944348
217,1687,3.0,955941099
217,1690,1.0,955941016
217,1722,3.0,955936099
217,1729,3.0,955942953
217,1777,3.0,955944095
217,1779,3.0,955942327
217,1792,3.0,955941385
217,1831,3.0,955941385
217,1833,3.0,955940741
217,1858,2.0,955940667
217,1883,3.0,955943368
217,1894,3.0,955942294
217,1911,3.0,955945046
217,1954,2.0,955935905
217,2001,3.0,955940667
217,2011,3.0,955943999
217,2013,3.0,955940894
217,2054,3.0,955942294
217,2056,3.0,955942449
217,2080,3.0,955942646
217,2085,3.0,955942619
217,2088,3.0,955942351
217,2100,2.0,955943760
217,2105,3.0,955942221
217,2110,2.0,955944813
217,2123,2.0,955942742
217,2252,3.0,955944531
217,2253,3.0,955941505
217,2268,3.0,955942896
217,2294,2.0,955942666
217,2539,2.0,955944284
217,2567,2.0,955944401
217,2642,3.0,955942393
217,2662,2.0,955940534
217,2752,3.0,955935493
217,2779,3.0,955944164
217,2786,2.0,955945452
217,2989,3.0,956194984
217,3033,2.0,955944596
217,3082,3.0,955935983
217,3132,2.0,955943400
217,3175,4.0,955942076
217,3489,2.0,955935573
219,19,2.5,1194932235
219,65,1.0,1198782611
219,95,1.5,1198782277
219,104,3.5,1200977947
219,153,2.5,1194931838
219,165,4.5,1194827009
219,172,2.5,1195348987
219,173,2.5,1194740168
219,180,3.0,1195700741
219,223,4.0,1194686730
219,231,1.5,1194740545
219,253,3.0,1194681062
219,288,2.0,1194932062
219,292,3.0,1194931927
219,296,4.0,1198522553
219,364,5.0,1194931867
219,377,3.5,1194827061
219,380,3.0,1194740097
219,455,2.5,1194740788
219,480,4.0,1194932224
219,500,2.0,1194827056
219,546,0.5,1195944991
219,586,3.0,1194740087
219,588,4.5,1194681069
219,592,3.5,1199581514
219,593,4.5,1194686039
219,595,2.5,1218210249
219,608,3.0,1200977881
219,616,3.0,1194681357
219,673,3.5,1195699156
219,786,3.0,1194932228
219,788,1.0,1200978049
219,913,4.5,1198782336
219,928,3.0,1194686690
219,1073,2.5,1194681047
219,1213,2.5,1194685974
219,1246,3.5,1194932306
219,1250,4.5,1214043587
219,1262,3.5,1194685902
219,1265,3.5,1194686292
219,1370,2.5,1195259249
219,1391,2.5,1194932458
219,1429,3.0,1198782533
219,1544,3.0,1194932319
219,1562,2.5,1198903036
219,1573,3.0,1194932043
219,1639,3.0,1194932207
219,1645,3.5,1200978042
219,1722,3.5,1195259245
219,1792,3.0,1194740281
219,1831,0.5,1195349347
219,1921,3.0,1194681152
219,1954,4.5,1194932353
219,2054,3.0,1194931996
219,2085,4.0,1198814627
219,2105,2.5,1198782297
219,2176,3.5,1198522596
219,2268,4.0,1194681129
219,2355,3.5,1217436316
219,2395,2.5,1194687866
219,2428,1.0,1194680793
219,2502,4.0,1194686054
219,2567,2.0,1194681489
219,2959,4.5,1194681032
219,3033,4.5,1194932471
219,3082,3.5,1195349059
219,3175,2.0,1194932278
219,4011,4.5,1194686022
219,4327,3.0,1194686092
219,4638,2.0,1195348999
219,4816,4.5,1195334982
219,4995,4.0,1217436309
219,6537,3.5,1194932257
219,6957,3.5,1194681407
219,8665,4.5,1194931817
219,8810,1.0,1194740368
219,8874,4.5,1194681379
219,8961,4.0,1194685997
219,8984,3.0,1195259227
219,39183,2.5,1237239226
220,165,4.0,1230328016
220,223,5.0,1230055143
220,231,3.5,1230055806
220,296,5.0,1230054991
220,364,4.5,1230055763
220,377,3.5,1230055705
220,380,4.5,1230055682
220,480,5.0,1230055651
220,586,4.5,1230061714
220,588,5.0,1230055690
220,590,5.0,1230060212
220,608,5.0,1230055695
220,954,4.5,1230054684
220,1213,5.0,1230061623
220,1265,5.0,1230061458
220,1429,3.5,1230055238
220,1430,3.5,1232170291
220,1584,5.0,1230061667
220,1591,1.5,1230054714
220,1722,3.5,1257738038
220,2011,4.5,1230062146
220,2294,2.5,1230055596
220,2300,4.0,1230054655
220,2355,4.0,1230055577
220,2359,3.5,1230055275
220,2502,5.0,1230061728
220,2959,1.5,1230054933
220,3034,5.0,1230751214
220,4011,4.0,1230062150
220,6537,3.5,1246133514
220,8665,4.0,1230060248
220,8961,4.5,1259074255
220,39183,2.5,1266566484
221,58,4.5,1111176234
221,104,2.5,1111176006
221,111,5.0,1118246754
221,141,4.5,1111177799
221,154,4.0,1111178266
221,162,4.5,1119984613
221,215,4.5,1111178241
221,296,5.0,1118246719
221,348,4.5,1111178251
221,431,4.5,1111178227
221,480,3.0,1118247087
221,492,4.5,1111178234
221,509,3.5,1111175961
221,590,3.5,1118247093
221,593,4.0,1111176258
221,608,5.0,1118246717
221,905,4.5,1111178214
221,913,4.5,1119983933
221,926,5.0,1111178208
221,928,4.5,1111178196
221,950,4.5,1119984208
221,951,4.0,1119984274
221,953,5.0,1111178205
221,1088,3.0,1111178147
221,1090,4.5,1111178155
221,1103,4.0,1111178164
221,1125,4.0,1111176433
221,1213,4.5,1111175957
221,1245,5.0,1119984167
221,1250,3.5,1119983945
221,1259,5.0,1118246845
221,1265,4.0,1111177450
221,1266,4.5,1118246813
221,1391,4.0,1111177447
221,1584,3.5,1111175975
221,1927,5.0,1119984172
221,1961,3.0,1111175964
221,1997,4.0,1111178036
221,2009,4.0,1111178033
221,2023,4.0,1111178043
221,2110,3.0,1111176285
221,2176,4.0,1119984516
221,2289,5.0,1119984443
221,2300,4.5,1111178018
221,2502,4.0,1119984493
221,2959,5.0,1111175978
221,3089,4.5,1119984279
221,3683,4.0,1118246778
221,5902,4.0,1118246837
221,6016,5.0,1111178346
221,6538,4.5,1111178336
221,6552,4.0,1118246810
221,6639,4.0,1119984202
221,8645,4.0,1111177351
221,8914,4.0,1118246692
222,19,3.5,1391351897
222,122,2.5,1391353786
222,165,3.0,1391353890
222,173,3.0,1391354262
222,193,2.0,1391346544
222,231,3.5,1391374553
222,296,4.0,1391350322
222,364,2.5,1391351469
222,431,3.5,1391346486
222,508,3.5,1391375657
222,616,2.0,1391346526
222,673,2.5,1391351885
222,762,1.5,1391351878
222,1213,4.0,1391350093
222,1273,3.5,1391350360
222,1391,2.5,1391375033
222,1408,3.5,1391353454
222,1537,3.0,1391346781
222,1831,2.0,1391346556
222,1954,3.0,1391349739
222,1961,4.0,1391350246
222,1997,2.5,1391349719
222,2959,3.5,1391346893
222,4816,4.5,1391352766
222,4995,4.5,1391350753
222,6947,2.5,1391346660
222,8363,3.0,1391351869
222,8961,3.0,1391350904
222,8984,2.5,1391353587
226,16,4.5,1095662900
226,19,3.5,1095662814
226,22,2.0,1095662268
226,65,3.0,1095712984
226,69,4.0,1172040506
226,104,5.0,1095662881
226,105,2.5,1096420214
226,141,3.0,1097545064
226,153,4.0,1095662628
226,170,5.0,1095663374
226,180,5.0,1095663804
226,186,2.5,1101193051
226,223,5.0,1095662774
226,231,5.0,1095662679
226,277,3.0,1095662343
226,296,4.5,1159219398
226,364,3.5,1095662658
226,377,2.5,1159219424
226,473,3.5,1095695305
226,480,4.0,1095662485
226,500,3.5,1095662683
226,508,4.0,1095662792
226,524,3.0,1095663387
226,542,3.0,1101193328
226,546,2.0,1114839068
226,585,3.0,1096420188
226,586,4.0,1095662748
226,588,4.0,1095662615
226,590,2.0,1095662587
226,594,3.0,1095662832
226,595,2.5,1095662641
226,608,4.5,1132092739
226,671,5.0,1095663825
226,762,3.5,1095662285
226,765,3.5,1097545089
226,783,2.0,1095662301
226,788,3.5,1095662780
226,802,2.5,1114838347
226,840,3.0,1095695170
226,888,0.5,1096420509
226,1073,5.0,1095662700
226,1088,1.0,1096420160
226,1091,3.0,1096420156
226,1246,4.0,1095662939
226,1257,4.5,1097545391
226,1259,4.0,1095662472
226,1262,4.5,1095663271
226,1265,4.0,1130136391
226,1391,2.5,1095662884
226,1544,1.5,1160003791
226,1562,1.5,1201155547
226,1573,2.5,1095662887
226,1597,4.0,1095662342
226,1639,3.0,1095663030
226,1887,2.5,1097545178
226,1911,2.5,1096420751
226,1947,4.0,1096420745
226,1954,3.5,1097545224
226,1961,4.0,1095662798
